CODE,LOCATION,SUBJECT,TIME,KG_CAP,THND_TONNE
EU27,European Union,BEEF,2007,12.1120110527126,7573.61355338516
EU27,European Union,BEEF,2008,11.6290778431595,7290.0350058953
EU27,European Union,BEEF,2009,11.5837608284307,7277.30861074374
EU27,European Union,BEEF,2010,11.2361215411586,7071.19713307947
EU27,European Union,BEEF,2011,10.9359708875843,6890.95772795641
EU27,European Union,BEEF,2012,10.5895429273823,6678.01587988329
EU27,European Union,BEEF,2013,10.3071867594241,6503.25749549256
EU27,European Union,BEEF,2014,10.4101034214978,6571.10004326118
EU27,European Union,BEEF,2015,10.4532951486109,6601.92597243335
EU27,European Union,BEEF,2016,10.668565147771,6742.60469850018
EU27,European Union,BEEF,2017,10.5570423152916,6677.51055900149
EU27,European Union,BEEF,2018,10.782510632554,6825.69275505086
EU27,European Union,BEEF,2019,10.7467556147761,6807.64538469645
EU27,European Union,BEEF,2020,10.6209874281924,6730.83543451043
EU27,European Union,BEEF,2021,10.530205298544,6674.3004986299
EU27,European Union,BEEF,2022,10.4837117650765,6644.29529862572
EU27,European Union,BEEF,2023,10.4515640291018,6622.19767202793
EU27,European Union,BEEF,2024,10.4407485442778,6612.95370614359
EU27,European Union,BEEF,2025,10.3779537650848,6570.51297855137
EU27,European Union,BEEF,2026,10.3347885671941,6540.33183495607
EU27,European Union,BEEF,2027,10.3225185574772,6529.40770216061
EU27,European Union,BEEF,2028,10.3103278824774,6518.14579244761
EU27,European Union,PIG,1990,1.856267176e-07,0.0001
EU27,European Union,PIG,1991,1.850780798e-07,0.0001
EU27,European Union,PIG,1992,1.845331103e-07,0.0001
EU27,European Union,PIG,1993,1.840184752e-07,0.0001
EU27,European Union,PIG,1994,1.835691356e-07,0.0001
EU27,European Union,PIG,1995,1.832052436e-07,0.0001
EU27,European Union,PIG,1996,1.829431744e-07,0.0001
EU27,European Union,PIG,1997,1.827638218e-07,0.0001
EU27,European Union,PIG,1998,1.826087649e-07,0.0001
EU27,European Union,PIG,1999,1.823979121e-07,0.0001
EU27,European Union,PIG,2000,34.4900824024328,18942.6470809071
EU27,European Union,PIG,2001,35.1587227590054,19357.7516002462
EU27,European Union,PIG,2002,35.630312144584,19677.4911400007
EU27,European Union,PIG,2003,35.2003622946479,19506.7039822427
EU27,European Union,PIG,2004,34.5523116597433,19214.0299371317
EU27,European Union,PIG,2005,34.493130103487,19243.7463827862
EU27,European Union,PIG,2006,34.7621411047752,19452.4636464847
EU27,European Union,PIG,2007,36.0157006230264,20210.738727235
EU27,European Union,PIG,2008,35.0856183942619,19738.6255763238
EU27,European Union,PIG,2009,34.3837732381045,19385.552440568
EU27,European Union,PIG,2010,34.8376689721579,19675.6478921408
EU27,European Union,PIG,2011,34.7650055744308,19659.29687588
EU27,European Union,PIG,2012,33.9142178935173,19193.557392719
EU27,European Union,PIG,2013,33.5796478526739,19013.8638442741
EU27,European Union,PIG,2014,34.3577086746752,19463.0395590447
EU27,European Union,PIG,2015,35.0341574505673,19856.9504535082
EU27,European Union,PIG,2016,34.6481954248293,19651.9541793918
EU27,European Union,PIG,2017,34.7559255580675,19728.9792843789
EU27,European Union,PIG,2018,35.4599717983993,20145.0645630836
EU27,European Union,PIG,2019,34.578490381516,19657.5332230059
EU27,European Union,PIG,2020,35.2315546669676,20037.3056380489
EU27,European Union,PIG,2021,35.3140460631227,20087.2199149385
EU27,European Union,PIG,2022,35.2093294948747,20026.0384591233
EU27,European Union,PIG,2023,35.1747338699862,20001.15669961
EU27,European Union,PIG,2024,35.1018512263637,19952.4993190818
EU27,European Union,PIG,2025,35.0329063424072,19905.2277631549
EU27,European Union,PIG,2026,34.9623629183988,19856.4863406881
EU27,European Union,PIG,2027,34.8924501595944,19807.1969083798
EU27,European Union,PIG,2028,34.8306742346175,19761.3637446238
EU27,European Union,POULTRY,1990,2.094250147e-07,0.0001
EU27,European Union,POULTRY,1991,2.088060387e-07,0.0001
EU27,European Union,POULTRY,1992,2.081912014e-07,0.0001
EU27,European Union,POULTRY,1993,2.076105875e-07,0.0001
EU27,European Union,POULTRY,1994,2.071036402e-07,0.0001
EU27,European Union,POULTRY,1995,2.066930954e-07,0.0001
EU27,European Union,POULTRY,1996,2.063974275e-07,0.0001
EU27,European Union,POULTRY,1997,2.06195081e-07,0.0001
EU27,European Union,POULTRY,1998,2.06020145e-07,0.0001
EU27,European Union,POULTRY,1999,2.057822598e-07,0.0001
EU27,European Union,POULTRY,2000,16.4416379809479,8003.93306530468
EU27,European Union,POULTRY,2001,17.7928153275339,8683.17241827286
EU27,European Union,POULTRY,2002,18.597083542987,9103.46802293116
EU27,European Union,POULTRY,2003,17.8391306743573,8762.38593256779
EU27,European Union,POULTRY,2004,18.1783464491016,8959.99281300934
EU27,European Union,POULTRY,2005,18.5976692666265,9196.60362576147
EU27,European Union,POULTRY,2006,18.1132998062535,8984.16253563164
EU27,European Union,POULTRY,2007,19.1346642554837,9517.50463575097
EU27,European Union,POULTRY,2008,19.5321192744134,9739.77830509498
EU27,European Union,POULTRY,2009,19.5337716554351,9761.63770260536
EU27,European Union,POULTRY,2010,19.53210405453,9777.79468383142
EU27,European Union,POULTRY,2011,19.7237040473696,9886.12473111111
EU27,European Union,POULTRY,2012,20.3816863398974,10224.1147211111
EU27,European Union,POULTRY,2013,20.4506043734504,10263.8978222222
EU27,European Union,POULTRY,2014,21.1997343331499,10644.5871388889
EU27,European Union,POULTRY,2015,22.0985406452657,11101.8767022222
EU27,European Union,POULTRY,2016,23.2077334995982,11667.2843342222
EU27,European Union,POULTRY,2017,23.0681589146409,11606.4825702222
EU27,European Union,POULTRY,2018,23.5545635499994,11860.8897689824
EU27,European Union,POULTRY,2019,23.1478938686649,11663.970224678
EU27,European Union,POULTRY,2020,23.1896216020369,11689.9622192093
EU27,European Union,POULTRY,2021,23.3065363022373,11750.6535331236
EU27,European Union,POULTRY,2022,23.4390396393867,11816.504785867
EU27,European Union,POULTRY,2023,23.5502275662285,11869.4700981195
EU27,European Union,POULTRY,2024,23.6601063694258,11920.5393794689
EU27,European Union,POULTRY,2025,23.7788707265937,11975.5133621263
EU27,European Union,POULTRY,2026,23.9201245472881,12041.4002379727
EU27,European Union,POULTRY,2027,24.0698236461181,12110.8992442832
EU27,European Union,POULTRY,2028,24.2250049620477,12182.3433630284
EU27,European Union,SHEEP,1990,2.094250147e-07,0.0001
EU27,European Union,SHEEP,1991,2.088060387e-07,0.0001
EU27,European Union,SHEEP,1992,2.081912014e-07,0.0001
EU27,European Union,SHEEP,1993,2.076105875e-07,0.0001
EU27,European Union,SHEEP,1994,2.071036402e-07,0.0001
EU27,European Union,SHEEP,1995,2.066930954e-07,0.0001
EU27,European Union,SHEEP,1996,2.063974275e-07,0.0001
EU27,European Union,SHEEP,1997,2.06195081e-07,0.0001
EU27,European Union,SHEEP,1998,2.06020145e-07,0.0001
EU27,European Union,SHEEP,1999,2.057822598e-07,0.0001
EU27,European Union,SHEEP,2000,2.3237718428937,1131.23244235843
EU27,European Union,SHEEP,2001,2.17095617937635,1059.46060086785
EU27,European Union,SHEEP,2002,2.1601426218805,1057.41253663806
EU27,European Union,SHEEP,2003,2.16515199239887,1063.49898469761
EU27,European Union,SHEEP,2004,2.12995602907485,1049.84195157529
EU27,European Union,SHEEP,2005,2.1476430512473,1062.01597570001
EU27,European Union,SHEEP,2006,2.09476575270349,1038.99986185099
EU27,European Union,SHEEP,2007,2.01848244797084,1003.98500852916
EU27,European Union,SHEEP,2008,1.87931393434337,937.128266985249
EU27,European Union,SHEEP,2009,1.81847846389882,908.750662580387
EU27,European Union,SHEEP,2010,1.70554543832654,853.79808920455
EU27,European Union,SHEEP,2011,1.69597879256218,850.076529455173
EU27,European Union,SHEEP,2012,1.55729342521035,781.188875555173
EU27,European Union,SHEEP,2013,1.47788283985342,741.730571110345
EU27,European Union,SHEEP,2014,1.44763175383368,726.869596880251
EU27,European Union,SHEEP,2015,1.44184946087393,724.357105509467
EU27,European Union,SHEEP,2016,1.44058018383709,724.226629514013
EU27,European Union,SHEEP,2017,1.40985988252804,709.35501240334
EU27,European Union,SHEEP,2018,1.40057503301985,705.25892125213
EU27,European Union,SHEEP,2019,1.39256997146014,701.700758395114
EU27,European Union,SHEEP,2020,1.40470498048685,708.116261353056
EU27,European Union,SHEEP,2021,1.41418770560122,713.002976668302
EU27,European Union,SHEEP,2022,1.42476621680423,718.278439672855
EU27,European Union,SHEEP,2023,1.43874353815419,725.13623730213
EU27,European Union,SHEEP,2024,1.4531848165007,732.149997986808
EU27,European Union,SHEEP,2025,1.46342149097932,737.008238160185
EU27,European Union,SHEEP,2026,1.47219608311422,741.104095445183
EU27,European Union,SHEEP,2027,1.47764934390023,743.489548800371
EU27,European Union,SHEEP,2028,1.48545856687978,747.011872304353
GBR,United Kingdom,BEEF,1990,1.2241329558e-06,0.0001
GBR,United Kingdom,BEEF,1991,1.2208000541e-06,0.0001
GBR,United Kingdom,BEEF,1992,1.2175069569e-06,0.0001
GBR,United Kingdom,BEEF,1993,1.2142138018e-06,0.0001
GBR,United Kingdom,BEEF,1994,1.2108470236e-06,0.0001
GBR,United Kingdom,BEEF,1995,1.2073478291e-06,0.0001
GBR,United Kingdom,BEEF,1996,1.2036437046e-06,0.0001
GBR,United Kingdom,BEEF,1997,1.1997256467e-06,0.0001
GBR,United Kingdom,BEEF,1998,1.1956627232e-06,0.0001
GBR,United Kingdom,BEEF,1999,1.1915557237e-06,0.0001
GBR,United Kingdom,BEEF,2000,1.1874299077e-06,0.0001
GBR,United Kingdom,BEEF,2001,10.6491856133337,899.84618930534
GBR,United Kingdom,BEEF,2002,11.5946904591478,983.046770156444
GBR,United Kingdom,BEEF,2003,11.7451678540739,999.685297389983
GBR,United Kingdom,BEEF,2004,12.0859528909754,1033.93821417878
GBR,United Kingdom,BEEF,2005,12.0460177430868,1037.45044051016
GBR,United Kingdom,BEEF,2006,12.3118071257781,1069.4176551701
GBR,United Kingdom,BEEF,2007,12.4291258817567,1090.47220017898
GBR,United Kingdom,BEEF,2008,11.9618289872638,1060.77877111085
GBR,United Kingdom,BEEF,2009,11.4081016984657,1022.20839921271
GBR,United Kingdom,BEEF,2010,11.8925898958049,1075.54617342444
GBR,United Kingdom,BEEF,2011,11.6541234641929,1062.38793044359
GBR,United Kingdom,BEEF,2012,11.3296239716408,1039.90296993404
GBR,United Kingdom,BEEF,2013,11.0825739697776,1023.41411866219
GBR,United Kingdom,BEEF,2014,11.4196303128629,1060.65014093882
GBR,United Kingdom,BEEF,2015,11.7094960938111,1093.95264686665
GBR,United Kingdom,BEEF,2016,11.7497721760905,1104.28679469982
GBR,United Kingdom,BEEF,2017,11.7570896319415,1111.57546689851
GBR,United Kingdom,BEEF,2018,11.673392876241,1110.1980962
GBR,United Kingdom,BEEF,2019,11.6668055859047,1115.99688842212
GBR,United Kingdom,BEEF,2020,11.6622103007572,1121.80813447275
GBR,United Kingdom,BEEF,2021,11.7009877101974,1131.64402652816
GBR,United Kingdom,BEEF,2022,11.7345975673985,1140.88419538225
GBR,United Kingdom,BEEF,2023,11.7588742649647,1149.10155084047
GBR,United Kingdom,BEEF,2024,11.7394445325287,1152.89222476713
GBR,United Kingdom,BEEF,2025,11.6774565828003,1152.29846848109
GBR,United Kingdom,BEEF,2026,11.6671425922062,1156.60273008492
GBR,United Kingdom,BEEF,2027,11.661279382514,1161.17889128146
GBR,United Kingdom,BEEF,2028,11.6213154734363,1162.18540383991
GBR,United Kingdom,PIG,1990,1.364033865e-06,0.0001
GBR,United Kingdom,PIG,1991,1.3603200602e-06,0.0001
GBR,United Kingdom,PIG,1992,1.3566506091e-06,0.0001
GBR,United Kingdom,PIG,1993,1.3529810934e-06,0.0001
GBR,United Kingdom,PIG,1994,1.3492295406e-06,0.0001
GBR,United Kingdom,PIG,1995,1.3453304382e-06,0.0001
GBR,United Kingdom,PIG,1996,1.3412029851e-06,0.0001
GBR,United Kingdom,PIG,1997,1.3368371492e-06,0.0001
GBR,United Kingdom,PIG,1998,1.3323098915e-06,0.0001
GBR,United Kingdom,PIG,1999,1.3277335207e-06,0.0001
GBR,United Kingdom,PIG,2000,17.1049260840712,1292.75627901707
GBR,United Kingdom,PIG,2001,17.5553922557998,1331.26912568955
GBR,United Kingdom,PIG,2002,17.6873930768624,1345.80546206568
GBR,United Kingdom,PIG,2003,18.3631260088167,1402.66554387086
GBR,United Kingdom,PIG,2004,17.9632070496385,1379.11665416802
GBR,United Kingdom,PIG,2005,18.0829224268918,1397.64191788604
GBR,United Kingdom,PIG,2006,17.8487130547953,1391.34839484208
GBR,United Kingdom,PIG,2007,18.4281210358035,1450.97024083682
GBR,United Kingdom,PIG,2008,17.1420126800637,1364.24534296466
GBR,United Kingdom,PIG,2009,16.93791947452,1362.03905974098
GBR,United Kingdom,PIG,2010,16.6783015234324,1353.6546359623
GBR,United Kingdom,PIG,2011,16.4701567231633,1347.425253
GBR,United Kingdom,PIG,2012,16.1137591053618,1327.326077
GBR,United Kingdom,PIG,2013,15.7500765664451,1305.259528
GBR,United Kingdom,PIG,2014,16.1369018012053,1345.066334
GBR,United Kingdom,PIG,2015,16.4989900549077,1383.315093
GBR,United Kingdom,PIG,2016,17.1920687251862,1450.053443
GBR,United Kingdom,PIG,2017,16.7362056121805,1420.036685
GBR,United Kingdom,PIG,2018,17.363121953743,1481.953678
GBR,United Kingdom,PIG,2019,17.0314199725123,1462.0604133874
GBR,United Kingdom,PIG,2020,17.1842025671796,1483.44188458026
GBR,United Kingdom,PIG,2021,16.9326067708269,1469.6522105478
GBR,United Kingdom,PIG,2022,16.7269505670633,1459.46463018006
GBR,United Kingdom,PIG,2023,16.6168470537235,1457.28576960401
GBR,United Kingdom,PIG,2024,16.626034790432,1465.3227230509
GBR,United Kingdom,PIG,2025,16.7817120082273,1486.12871128089
GBR,United Kingdom,PIG,2026,16.8298298361822,1497.27946943016
GBR,United Kingdom,PIG,2027,16.7857187359989,1500.01744897158
GBR,United Kingdom,PIG,2028,16.8239895927392,1509.91519040254
GBR,United Kingdom,POULTRY,1990,1.5389100015e-06,0.0001
GBR,United Kingdom,POULTRY,1991,1.534720068e-06,0.0001
GBR,United Kingdom,POULTRY,1992,1.5305801744e-06,0.0001
GBR,United Kingdom,POULTRY,1993,1.526440208e-06,0.0001
GBR,United Kingdom,POULTRY,1994,1.5222076868e-06,0.0001
GBR,United Kingdom,POULTRY,1995,1.5178086995e-06,0.0001
GBR,United Kingdom,POULTRY,1996,1.5131520857e-06,0.0001
GBR,United Kingdom,POULTRY,1997,1.5082265273e-06,0.0001
GBR,United Kingdom,POULTRY,1998,1.503118852e-06,0.0001
GBR,United Kingdom,POULTRY,1999,1.497955767e-06,0.0001
GBR,United Kingdom,POULTRY,2000,25.4326961149222,1703.72613966019
GBR,United Kingdom,POULTRY,2001,25.7651611624818,1731.8094943749
GBR,United Kingdom,POULTRY,2002,25.3599347925233,1710.3245205506
GBR,United Kingdom,POULTRY,2003,25.2505787617986,1709.58532756414
GBR,United Kingdom,POULTRY,2004,25.7434749394043,1751.84721413191
GBR,United Kingdom,POULTRY,2005,26.1228521629495,1789.61586605239
GBR,United Kingdom,POULTRY,2006,24.9725666567434,1725.45681919228
GBR,United Kingdom,POULTRY,2007,23.3706082467149,1631.02040848317
GBR,United Kingdom,POULTRY,2008,22.577753089276,1592.66089824242
GBR,United Kingdom,POULTRY,2009,22.8236594234097,1626.77206854133
GBR,United Kingdom,POULTRY,2010,24.6934225731132,1776.4348022372
GBR,United Kingdom,POULTRY,2011,24.6102831068358,1784.57782
GBR,United Kingdom,POULTRY,2012,24.7452002889324,1806.690096
GBR,United Kingdom,POULTRY,2013,24.9342069243551,1831.562287
GBR,United Kingdom,POULTRY,2014,24.6024496463823,1817.664933
GBR,United Kingdom,POULTRY,2015,26.6775126131014,1982.535712
GBR,United Kingdom,POULTRY,2016,27.7799473434399,2076.821729
GBR,United Kingdom,POULTRY,2017,26.9002400954888,2023.06878
GBR,United Kingdom,POULTRY,2018,27.7926608964431,2102.562297
GBR,United Kingdom,POULTRY,2019,28.3163298179107,2154.58361515769
GBR,United Kingdom,POULTRY,2020,28.0483368638732,2146.15062323421
GBR,United Kingdom,POULTRY,2021,28.1918542493496,2168.83404260491
GBR,United Kingdom,POULTRY,2022,28.2825234011721,2187.29261504652
GBR,United Kingdom,POULTRY,2023,28.364160802202,2204.84452675794
GBR,United Kingdom,POULTRY,2024,28.4219698121767,2220.2951169105
GBR,United Kingdom,POULTRY,2025,28.5536060513215,2241.26420253311
GBR,United Kingdom,POULTRY,2026,28.7057017297368,2263.61854446625
GBR,United Kingdom,POULTRY,2027,28.8617725230392,2286.07934230864
GBR,United Kingdom,POULTRY,2028,29.0446805259095,2310.4793838151
GBR,United Kingdom,SHEEP,1990,1.5389100015e-06,0.0001
GBR,United Kingdom,SHEEP,1991,1.534720068e-06,0.0001
GBR,United Kingdom,SHEEP,1992,1.5305801744e-06,0.0001
GBR,United Kingdom,SHEEP,1993,1.526440208e-06,0.0001
GBR,United Kingdom,SHEEP,1994,1.5222076868e-06,0.0001
GBR,United Kingdom,SHEEP,1995,1.5178086995e-06,0.0001
GBR,United Kingdom,SHEEP,1996,1.5131520857e-06,0.0001
GBR,United Kingdom,SHEEP,1997,1.5082265273e-06,0.0001
GBR,United Kingdom,SHEEP,1998,1.503118852e-06,0.0001
GBR,United Kingdom,SHEEP,1999,1.497955767e-06,0.0001
GBR,United Kingdom,SHEEP,2000,5.84962459390261,391.864011695698
GBR,United Kingdom,SHEEP,2001,5.08271788847062,341.63570881521
GBR,United Kingdom,SHEEP,2002,5.34271013791435,360.323014622389
GBR,United Kingdom,SHEEP,2003,5.33970510600691,361.523654125483
GBR,United Kingdom,SHEEP,2004,5.51321811256008,375.175294482348
GBR,United Kingdom,SHEEP,2005,5.48543049798797,375.794089791248
GBR,United Kingdom,SHEEP,2006,5.47677253215994,378.412625449076
GBR,United Kingdom,SHEEP,2007,5.59023714323352,390.139219853475
GBR,United Kingdom,SHEEP,2008,5.27804856100516,372.319669229191
GBR,United Kingdom,SHEEP,2009,4.91531975954103,350.342806314803
GBR,United Kingdom,SHEEP,2010,4.35210557917316,313.088709795613
GBR,United Kingdom,SHEEP,2011,4.12321137345549,298.9884973
GBR,United Kingdom,SHEEP,2012,3.88004430371019,283.2887806
GBR,United Kingdom,SHEEP,2013,4.09378269500632,300.7121108
GBR,United Kingdom,SHEEP,2014,4.09094958899611,302.245334
GBR,United Kingdom,SHEEP,2015,4.48802566646707,333.5270154
GBR,United Kingdom,SHEEP,2016,4.33548387949555,324.1196614
GBR,United Kingdom,SHEEP,2017,4.04548531595307,304.2461708
GBR,United Kingdom,SHEEP,2018,4.09192439034004,309.5610736
GBR,United Kingdom,SHEEP,2019,4.12155574425945,313.608314800864
GBR,United Kingdom,SHEEP,2020,4.11688138762212,315.007895074405
GBR,United Kingdom,SHEEP,2021,4.14308244017334,318.732430938765
GBR,United Kingdom,SHEEP,2022,4.15685075753054,321.479410971523
GBR,United Kingdom,SHEEP,2023,4.1344063556451,321.381735500868
GBR,United Kingdom,SHEEP,2024,4.11941279750543,321.804300661856
GBR,United Kingdom,SHEEP,2025,4.12399568591953,323.705660351247
GBR,United Kingdom,SHEEP,2026,4.12512742182541,325.291296420639
GBR,United Kingdom,SHEEP,2027,4.13518550281615,327.53920941813
GBR,United Kingdom,SHEEP,2028,4.14583139550348,329.797325866239
IDN,Indonesia,BEEF,1990,1.18001719883974,305.855110986328
IDN,Indonesia,BEEF,1991,1.18843384791429,313.434120996094
IDN,Indonesia,BEEF,1992,1.2916291364474,346.463082177734
IDN,Indonesia,BEEF,1993,1.47474949253718,402.142098291016
IDN,Indonesia,BEEF,1994,1.41338895152402,391.600136621094
IDN,Indonesia,BEEF,1995,1.31360938092261,369.608101708984
IDN,Indonesia,BEEF,1996,1.46043727808909,417.090096337891
IDN,Indonesia,BEEF,1997,1.49169961013952,432.223091943359
IDN,Indonesia,BEEF,1998,1.36349182818527,400.702095849609
IDN,Indonesia,BEEF,1999,1.2893924611359,384.262093408203
IDN,Indonesia,BEEF,2000,1.44129793513995,435.561104638672
IDN,Indonesia,BEEF,2001,1.33284156769707,408.433113916016
IDN,Indonesia,BEEF,2002,1.30438821513962,405.307076318359
IDN,Indonesia,BEEF,2003,1.3382052588165,421.621102197266
IDN,Indonesia,BEEF,2004,1.57914817119126,504.4581078125
IDN,Indonesia,BEEF,2005,1.31222117273615,424.996071679688
IDN,Indonesia,BEEF,2006,1.44300329469202,473.796120507813
IDN,Indonesia,BEEF,2007,1.30303435958489,433.704079492188
IDN,Indonesia,BEEF,2008,1.45355993855015,490.388100488281
IDN,Indonesia,BEEF,2009,1.5570977969751,532.395058496094
IDN,Indonesia,BEEF,2010,1.70177787113189,589.60312734375
IDN,Indonesia,BEEF,2011,1.72078536378778,604.014138085938
IDN,Indonesia,BEEF,2012,1.6612103169521,590.639138085938
IDN,Indonesia,BEEF,2013,1.68659276725636,607.251137597656
IDN,Indonesia,BEEF,2014,1.73737431546378,633.226052148438
IDN,Indonesia,BEEF,2015,1.67120135074407,616.344094140625
IDN,Indonesia,BEEF,2016,1.90128978218836,709.223061425781
IDN,Indonesia,BEEF,2017,1.89026363576598,712.876137597656
IDN,Indonesia,BEEF,2018,1.98249635436634,755.600075585938
IDN,Indonesia,BEEF,2019,1.98390566707599,763.907039766821
IDN,Indonesia,BEEF,2020,2.01476165510888,783.520660055294
IDN,Indonesia,BEEF,2021,2.03056767241506,797.300039664869
IDN,Indonesia,BEEF,2022,2.04499919875294,810.477825528655
IDN,Indonesia,BEEF,2023,2.07142784258711,828.375368608827
IDN,Indonesia,BEEF,2024,2.09493956686812,845.088333624941
IDN,Indonesia,BEEF,2025,2.11506445481855,860.381120956858
IDN,Indonesia,BEEF,2026,2.14075380317994,877.880319608032
IDN,Indonesia,BEEF,2027,2.16728919875233,895.6841215188
IDN,Indonesia,BEEF,2028,2.19212367851599,912.735318925017
IDN,Indonesia,PIG,1990,2.35101666714104,546.873085839844
IDN,Indonesia,PIG,1991,2.4285985538351,574.818093164063
IDN,Indonesia,PIG,1992,2.43530673173821,586.241066796875
IDN,Indonesia,PIG,1993,2.54440957055371,622.661110742188
IDN,Indonesia,PIG,1994,2.65677049293547,660.600075585938
IDN,Indonesia,PIG,1995,2.26750997007053,572.569069726563
IDN,Indonesia,PIG,1996,2.34097779829911,599.995095117188
IDN,Indonesia,PIG,1997,2.43811671225225,633.993080957031
IDN,Indonesia,PIG,1998,2.35767846302673,621.809120996094
IDN,Indonesia,PIG,1999,2.05667963481046,550.06308828125
IDN,Indonesia,PIG,2000,1.52562851692444,413.759102685547
IDN,Indonesia,PIG,2001,1.52198327347088,418.558083398438
IDN,Indonesia,PIG,2002,1.66856102329019,465.289070947266
IDN,Indonesia,PIG,2003,1.72221960849033,486.958077294922
IDN,Indonesia,PIG,2004,0.677551244671357,194.244088037109
IDN,Indonesia,PIG,2005,0.60733061828527,176.525109155273
IDN,Indonesia,PIG,2006,0.677506796707619,199.637108666992
IDN,Indonesia,PIG,2007,0.772477382185864,230.742104394531
IDN,Indonesia,PIG,2008,0.696972154471568,211.021080834961
IDN,Indonesia,PIG,2009,0.652684346840546,200.274086816406
IDN,Indonesia,PIG,2010,0.683202710342476,212.427101953125
IDN,Indonesia,PIG,2011,0.715594321581598,225.419106347656
IDN,Indonesia,PIG,2012,0.730366440916428,233.046105249023
IDN,Indonesia,PIG,2013,0.9305820755837,300.68808828125
IDN,Indonesia,PIG,2014,0.932651545002965,305.062081201172
IDN,Indonesia,PIG,2015,1.0144089709674,335.746102197266
IDN,Indonesia,PIG,2016,1.03392754615954,346.121102197266
IDN,Indonesia,PIG,2017,1.01938135523249,345.010109765625
IDN,Indonesia,PIG,2018,1.02044545628306,349.038094384766
IDN,Indonesia,PIG,2019,1.00556646599705,347.483120946489
IDN,Indonesia,PIG,2020,1.00886895657205,352.099146108862
IDN,Indonesia,PIG,2021,1.01113402712686,356.300540358405
IDN,Indonesia,PIG,2022,1.01620084258389,361.43564687221
IDN,Indonesia,PIG,2023,1.02018119064291,366.132361561693
IDN,Indonesia,PIG,2024,1.0246825892187,370.956855380993
IDN,Indonesia,PIG,2025,1.02849089555391,375.466465564375
IDN,Indonesia,PIG,2026,1.03248685172284,379.976340651477
IDN,Indonesia,PIG,2027,1.0337967494567,383.421629223897
IDN,Indonesia,PIG,2028,1.03591878985218,387.087325065673
IDN,Indonesia,POULTRY,1990,2.46827287118786,508.904091699219
IDN,Indonesia,POULTRY,1991,2.7826427855778,583.773110253906
IDN,Indonesia,POULTRY,1992,2.56658225405945,547.633095605469
IDN,Indonesia,POULTRY,1993,3.22158858508505,698.790078027344
IDN,Indonesia,POULTRY,1994,3.70430313654859,816.400063378906
IDN,Indonesia,POULTRY,1995,3.91757120392673,876.81406484375
IDN,Indonesia,POULTRY,1996,4.17829504048951,949.2081078125
IDN,Indonesia,POULTRY,1997,3.90251686975489,899.470131738281
IDN,Indonesia,POULTRY,1998,2.64513102471214,618.346108300781
IDN,Indonesia,POULTRY,1999,2.64203501380849,626.320107324219
IDN,Indonesia,POULTRY,2000,3.45971979993186,831.671120507813
IDN,Indonesia,POULTRY,2001,3.78838220534692,923.446144921875
IDN,Indonesia,POULTRY,2002,4.46136281923744,1102.70725332031
IDN,Indonesia,POULTRY,2003,4.53144994443458,1135.670021875
IDN,Indonesia,POULTRY,2004,4.77903144919086,1214.38803945313
IDN,Indonesia,POULTRY,2005,4.46874813749365,1151.27512441406
IDN,Indonesia,POULTRY,2006,4.93409991417196,1288.68711171875
IDN,Indonesia,POULTRY,2007,5.08499419614851,1346.30503164063
IDN,Indonesia,POULTRY,2008,5.16770969606453,1386.82114492188
IDN,Indonesia,POULTRY,2009,5.2718055107946,1433.81418691406
IDN,Indonesia,POULTRY,2010,5.68269984171678,1566.127053125
IDN,Indonesia,POULTRY,2011,6.06600197681682,1693.70713125
IDN,Indonesia,POULTRY,2012,6.25153988702159,1768.07212148438
IDN,Indonesia,POULTRY,2013,6.54246565385819,1873.76413808594
IDN,Indonesia,POULTRY,2014,6.81204263371694,1974.959084375
IDN,Indonesia,POULTRY,2015,7.05211557854122,2068.85117421875
IDN,Indonesia,POULTRY,2016,7.90702485185403,2346.18906484375
IDN,Indonesia,POULTRY,2017,7.68344796965431,2304.959084375
IDN,Indonesia,POULTRY,2018,7.56510548022657,2293.55918203125
IDN,Indonesia,POULTRY,2019,7.56930570019135,2318.41355604412
IDN,Indonesia,POULTRY,2020,7.655302263546,2368.12425919237
IDN,Indonesia,POULTRY,2021,7.80418527132652,2437.51477482945
IDN,Indonesia,POULTRY,2022,7.94484370744902,2504.65965912084
IDN,Indonesia,POULTRY,2023,8.08793615862747,2572.82620101045
IDN,Indonesia,POULTRY,2024,8.24015093244812,2644.11988043849
IDN,Indonesia,POULTRY,2025,8.38935250682558,2714.63270208904
IDN,Indonesia,POULTRY,2026,8.54145563075192,2786.22282675128
IDN,Indonesia,POULTRY,2027,8.68419118784669,2854.84643871221
IDN,Indonesia,POULTRY,2028,8.83396562086176,2925.84203907063
IDN,Indonesia,SHEEP,1990,0.437811040443054,90.2670982910156
IDN,Indonesia,SHEEP,1991,0.451564415198043,94.734101159668
IDN,Indonesia,SHEEP,1992,0.46717363094292,99.6810997558594
IDN,Indonesia,SHEEP,1993,0.515282141235772,111.769097192383
IDN,Indonesia,SHEEP,1994,0.453736716472117,100.0001
IDN,Indonesia,SHEEP,1995,0.42455060272951,95.0211037231445
IDN,Indonesia,SHEEP,1996,0.43728267838417,99.3401039672852
IDN,Indonesia,SHEEP,1997,0.467992631430085,107.865105493164
IDN,Indonesia,SHEEP,1998,0.350895831594294,82.0280998779297
